,MK,MKH,Kb,Ka,cont
MARCH7,14698,11097,16159,15251,16197
NECAP1P1,0,0,0,0,0
ENSG00000270614,27,27,7,38,22
ENSG00000229440,0,0,0,0,0
ENSG00000226097,0,0,0,1,0
ENSG00000271586,0,0,0,0,0
ENSG00000228777,0,0,0,0,0
OR7E128P,4,17,10,12,4
MRPL58,3059,2854,3342,3497,3458
ENSG00000204894,24,30,44,19,28
ENSG00000264270,11,18,14,27,13
FAAHP1,5,4,16,4,2
FLNA,506685,456063,326763,638404,474639
ENSG00000254467,0,0,0,0,0
ENSG00000232479,1,2,0,1,2
ENSG00000234943,7,5,4,1,2
ENSG00000243753,127,166,176,271,278
RPL17P37,0,0,0,0,0
ENSG00000206458,0,0,0,0,0
DUSP12,3039,3302,3928,4208,4110
TM4SF5,0,0,0,0,0
ENSG00000258910,0,0,0,0,0
SMIM5,36,42,35,81,60
ENSG00000271653,0,1,0,1,0
ENSG00000223463,0,0,0,0,0
SHB,2279,2920,2458,3069,2929
S100A11P2,0,1,0,0,0
IL23R,1,0,0,0,0
ENSG00000250488,0,0,0,0,0
UBTFL7,0,0,0,0,0
ENSG00000253931,1,1,2,5,2
PDHX,5645,4308,5293,6804,7113
ENSG00000249425,3,0,0,0,0
LINC01164,0,0,0,0,0
EEF1A1P17,4,9,5,6,4
FRMPD3-AS1,0,0,0,1,0
DSTNP1,95,69,153,118,116
ENSG00000225989,0,0,0,0,0
PKD1P5,106,56,112,152,100
ENSG00000251188,15,4,0,5,2
SLIRP,5631,4989,5792,6721,6895
AACSP1,0,2,1,3,1
DHX33,2334,2609,2141,2932,2664
HIGD2A,3820,3826,4491,4348,4648
ENSG00000235541,0,0,0,0,0
ENSG00000238027,0,0,0,0,0
PROSER2,2811,2086,3891,3999,3510
ENSG00000279014,0,0,0,0,0
ENSG00000275598,0,0,0,0,0
ENSG00000224018,0,0,0,0,0
ZNF821,101,200,137,244,178
MPG,2456,3850,3276,3031,2852
OR6C76,0,0,0,0,0
EP300-AS1,21,20,28,24,16
ENSG00000246528,0,1,0,0,0
COPS7A,5123,5699,5586,6092,5778
H2AFJ,1158,1657,1308,1558,1635
WFIKKN2,0,0,0,0,0
ENSG00000229827,2,0,0,0,0
LMAN1,28555,12117,27899,25683,32869
ENSG00000250039,7,5,2,8,2
PRR23C,0,0,0,0,1
CAB39L,2039,1378,2180,1826,1875
LRFN4,4267,1348,4026,2100,2362
ENSG00000237316,0,0,0,0,0
TRPT1,1479,1974,1740,2208,1650
ENSG00000260419,0,0,0,0,0
ENSG00000237814,0,0,0,0,0
KRT19P3,0,0,0,0,0
ADNP-AS1,109,109,155,178,131
ZNF844,1403,1249,1549,2280,2013
ENSG00000229394,0,0,0,0,0
EAF2,43,45,58,40,55
CCNB1IP1,2217,2994,2056,3591,3250
ENSG00000278915,0,0,0,0,0
CICP12,0,0,0,0,0
ENSG00000272115,8,10,8,2,2
TEX264,6355,5564,7064,7194,7350
PYDC2,0,0,0,0,0
ENSG00000214237,1,1,1,0,10
ENSG00000271565,0,0,0,0,0
ENSG00000242262,8,12,9,6,14
ENSG00000259448,5,11,28,0,15
C19orf18,111,63,104,137,90
KLK9,0,0,0,0,0
NPIPA1,126,102,134,205,181
EP300,7989,9168,7890,10787,9090
GLYAT,1,0,4,2,0
SIRPG,0,0,0,0,0
FRMPD3,34,24,39,99,45
C12orf80,1,1,4,3,13
P4HTM,3269,2520,3321,2874,2686
ENSG00000230159,0,0,0,1,0
ENSG00000264545,0,0,0,0,0
SAFB,9723,10237,10879,13102,12377
ENSG00000243273,0,0,0,0,0
BEND5,0,0,0,0,0
ENSG00000007129,0,0,0,0,0
PSMC1P2,0,1,3,2,0
ENSG00000255031,237,176,317,311,324
ENSG00000241556,3,16,7,6,12
HEYL,21,52,73,9,16
ENSG00000278455,0,0,0,0,0
ENSG00000277252,0,0,0,0,0
OR7E100P,0,1,0,1,1
ENSG00000261295,24,51,19,59,9
ENSG00000258551,0,0,2,0,0
ENSG00000197813,8,20,9,7,8
ENSG00000277103,6,0,1,5,11
ENSG00000232705,0,0,0,0,0
ENSG00000276809,4,5,6,9,2
DCD,0,0,0,0,0
NR2F6,4608,3877,3645,3885,3959
MPND,397,323,418,630,488
ENSG00000235610,0,1,0,0,0
ENSG00000213028,0,0,0,0,2
ENSG00000232671,26,19,28,37,42
ENSG00000250705,0,0,2,0,2
SFMBT2,0,0,0,0,0
HMGB1P23,0,1,0,1,1
PRM1,0,0,0,0,0
ENSG00000268595,0,0,0,0,0
CHTF8,5286,6537,6234,7118,6507
ENSG00000280092,9,6,0,0,0
ENSG00000226539,0,3,4,1,0
NPC1,19315,18440,20285,26011,18546
PPP2R5D,30071,18526,24503,33778,30286
GOLGA2,12502,8226,12084,10013,11441
C11orf68,7260,5220,7859,7685,6161
HAS1,3,1,8,10,15
ENSG00000232855,1,5,0,9,0
CLDND2,59,51,89,166,83
ENSG00000245864,0,0,0,0,0
ENSG00000248266,0,0,0,0,0
ENSG00000259767,4,5,10,13,6
ENSG00000262280,0,0,0,0,0
CC2D2A,1194,3812,2969,2776,3249
ATP11AUN,0,0,0,0,0
ENSG00000259805,0,0,0,0,0
ENSG00000254903,0,0,0,0,0
MITF,1111,2968,1133,5887,4373
ENSG00000254503,23,30,23,21,38
TRPC7-AS2,0,0,0,0,0
PLEKHA6,6683,5218,6572,7176,5951
TMEM189,5035,4926,4674,6689,6198
MYL6P4,4,3,0,6,0
ENSG00000253988,0,0,0,0,0
ENSG00000245651,3,2,3,0,0
ENSG00000227496,10,16,19,17,9
MBD3L1,0,1,0,0,0
MAFG-AS1,656,550,644,670,562
DUSP19,81,91,89,94,120
ENSG00000272646,2,1,5,8,12
ENSG00000257989,0,0,0,0,0
C1orf54,6,8,8,17,24
ZFP62,1292,1467,1986,2114,1938
TRIM36-IT1,0,1,1,2,4
LINC01374,0,0,0,0,0
ENSG00000258816,0,0,0,0,0
RPS20P15,1,15,5,3,4
ENSG00000227947,0,0,0,0,0
C3orf38,3897,3859,4068,4680,5413
OR56B2P,0,0,0,0,0
ENSG00000223455,0,0,0,0,0
SUCLA2-AS1,2,7,2,15,5
C15orf40,1081,1331,1781,1842,1645
ENSG00000273244,0,0,0,0,0
ENSG00000236008,2,0,0,0,0
ODF3L1,5,5,1,7,1
ENSG00000270475,0,0,0,0,0
PPP5D1,37,39,26,43,28
ENSG00000231197,0,0,0,0,0
VPS37A,4164,3158,4041,5859,5450
ENSG00000237481,8,2,0,7,5
EFTUD1P2,0,0,0,0,0
ENSG00000235498,0,0,0,0,0
DEFB129,0,0,0,0,0
ENSG00000270400,0,0,0,0,0
INSC,16,53,28,209,153
FPR2,40,23,64,89,75
ANKRD20A5P,228,195,364,601,333
SLC25A51P3,0,0,0,0,0
ENSG00000254425,0,0,0,0,0
ENSG00000255345,1,0,0,0,0
ACTBP6,0,0,0,0,0
TRBV6-4,0,0,0,0,0
IGJP1,0,0,0,0,0
TOMM20L,27,17,27,17,30
ENSG00000258773,0,0,0,1,1
ENSG00000248999,0,0,1,0,0
ENSG00000253283,0,0,0,0,0
ZNF526,2479,2443,2572,3072,3042
SLC25A15P5,0,0,0,0,0
ENSG00000270017,0,0,0,0,0
ENSG00000271456,0,0,0,0,0
BSPRY,15,9,30,3,8
ENSG00000268316,0,1,1,2,1
CTSH,2230,1135,3910,4287,3204
ENSG00000054392,743,755,1094,1120,999
ENSG00000280978,0,0,0,0,0
ENSG00000224023,19,13,29,56,35
RALGAPA2,2321,2616,2784,3930,3110
LINC00161,0,0,0,0,0
STARD3NL,5152,5959,4926,5147,6638
ENSG00000214089,1,3,4,0,3
VDAC1P8,261,389,372,458,407
MINOS1-NBL1,0,0,0,0,1
ENSG00000272986,3,2,3,12,8
MED29,5571,5377,5364,7768,6766
AIG1,4784,3272,4552,4010,3744
ENSG00000262927,0,0,0,0,0
ENSG00000145734,11961,13414,15087,19289,19101
IGSF11-AS1,0,0,0,0,0
TPI1P3,6,2,0,4,3
ENKD1,625,573,731,1290,870
ENSG00000272853,121,93,133,207,148
ENSG00000183458,362,282,511,608,446
ENSG00000267943,0,0,0,1,1
ENSG00000273297,0,4,0,0,1
C4orf22,8,19,3,50,33
MIR519A2,1,17,7,1,11
MIR371B,0,0,0,0,0
ENSG00000206314,0,0,0,0,0
SLC5A5,0,0,0,1,0
KRT18P65,1,2,1,2,0
FRK,145,320,87,130,181
ENSG00000233079,0,0,0,0,0
RSC1A1,0,0,0,0,0
MTND1P22,0,0,0,0,0
MAP2K3,3349,2732,3338,2815,2689
MIA2,10,5,10,10,4
OR5AC2,0,0,0,0,0
ENSG00000273485,1,1,3,7,4
PRKG2,34,167,11,232,134
ITM2A,0,0,1,1,1
VDAC1P1,47,39,56,42,30
PMS2P6,0,0,0,0,0
IGLC3,0,0,0,0,0
ENSG00000258665,0,0,0,0,0
OBFC1,6245,4943,4520,4843,4474
ENSG00000278630,0,0,0,0,0
ENSG00000276452,0,0,0,0,0
METTL21C,1,0,1,4,2
MMADHC,11461,8193,11125,11044,11970
RPL34P27,5,3,4,3,3
ENSG00000276463,0,0,0,0,0
ENSG00000235680,0,0,0,0,0
TRAV27,0,0,0,0,0
TRAV36DV7,0,0,0,0,0
ENSG00000224733,7,5,12,3,8
ENSG00000204267,5757,3659,4560,6304,6828
PLS1-AS1,0,5,1,0,0
ENSG00000151388,22818,10483,19473,13733,16737
NDUFA4,7306,7067,6351,6400,8258
GAPDHP51,0,1,0,0,1
C6orf120,5248,3808,4978,6288,6083
ENSG00000271657,0,0,0,0,0
ENSG00000280355,24,33,16,64,20
TRAJ16,0,0,0,0,0
PLA2G6,300,347,425,328,352
ENSG00000250921,0,0,0,0,0
GRIN3A,14,39,21,19,24
SIPA1L3,16389,19019,16852,20884,16987
LINC00998,2726,3043,2490,3273,3350
ZRSR2,895,278,970,886,1044
ZNF582,50,68,25,163,96
ENSG00000248973,0,0,0,0,0
ISG20L2,3084,3477,3119,4771,4120
PKD1,5553,4443,6698,6574,5519
SUSD4,186,77,136,230,289
ENSG00000261014,0,0,0,0,0
ENSG00000240813,0,0,0,0,0
GRPEL1,6880,6318,6330,8019,8597
ENSG00000235340,0,0,0,0,0
ALDH1A3,273,180,677,527,871
GLIPR1L1,35,32,23,18,42
ETFB,608,1257,817,1442,1008
KNOP1,2049,2181,2228,3094,3135
SPINT1,234,379,595,480,801
ENSG00000259020,10,4,4,13,13
ENSG00000264016,0,0,0,0,0
TUBGCP4,1629,1419,1613,1857,1922
GALNT18,3375,1167,3947,2658,2652
ZNF674-AS1,825,394,704,1276,1170
PRELID2P1,0,0,0,0,0
BGN,0,0,0,0,0
SMG1P7,134,211,213,214,245
C6orf163,37,82,67,99,53
ENSG00000223711,1,0,3,2,2
ENSG00000225936,0,0,0,0,0
TMEM220-AS1,1,0,0,0,0
ENSG00000267134,0,0,0,0,0
ENSG00000272982,0,0,0,0,0
ENSG00000238358,0,0,0,0,2
ENSG00000260311,0,0,0,0,0
LINC00648,0,0,0,0,0
ENSG00000279138,26,26,9,19,17
RPL23AP68,0,0,0,0,0
ENSG00000249785,0,0,0,0,0
ENSG00000234142,0,0,0,1,0
ANKRD13D,4575,3300,5109,4688,4467
ENSG00000259520,0,4,0,3,1
KRTAP8-1,0,0,0,0,0
ISX,0,0,0,0,0
ENSG00000225448,0,0,0,0,0
TSPAN2,333,61,439,163,376
NTRK3-AS1,0,0,0,0,0
ENSG00000214748,0,0,0,0,0
ENSG00000277408,0,0,0,0,0
GJD4,1,3,0,9,2
SLC10A5P1,0,0,0,4,1
EIF6,19482,22977,19921,27011,24188
ENSG00000229383,0,0,0,0,0
ENSG00000251055,0,0,0,0,0
ENSG00000249614,0,0,0,0,0
ENSG00000240211,1,8,6,13,7
SLC37A1,1603,743,2193,1568,1691
ENSG00000264240,0,0,0,0,0
ENSG00000236366,1397,1,0,11,1
ENSG00000271755,38,12,40,44,33
ZNF561-AS1,168,308,264,432,344
HERC2P11,0,0,0,0,0
IGHV3-30,0,0,0,0,0
ETV5-AS1,23,31,29,17,22
ENSG00000249985,0,0,0,0,0
PRR23A,0,0,0,0,0
ENSG00000257520,0,0,0,0,0
DKK2,0,1,0,2,2
ENSG00000241357,4,4,5,8,2
ENSG00000231398,4,2,8,2,3
CYP4F25P,3,0,0,0,0
ENSG00000233258,0,0,0,0,0
BARD1,5830,5700,6241,7139,6828
PI4KAP2,313,337,509,526,538
RPL7L1P7,0,0,0,1,0
ENSG00000239329,0,0,0,0,0
ENSG00000253266,0,0,0,0,1
ENSG00000229791,0,0,0,0,0
C22orf46,1805,1471,1865,2969,2771
RPS26P24,0,0,0,0,0
GALNT14,31,8,71,1,190
ENSG00000225057,1,5,10,3,0
SLC25A15P2,0,0,0,0,0
LINC00945,0,0,0,0,0
ENSG00000248340,0,8,1,3,1
ENSA,16070,17206,17939,22384,20501
ENSG00000262888,43,28,52,55,51
ENSG00000227313,0,0,0,0,0
DNAJC19P9,6,6,2,6,4
NDUFA5P4,0,1,0,0,0
SNX19P1,0,0,0,0,0
RANP5,0,0,0,0,0
ENSG00000271536,0,0,0,0,0
ENSG00000259818,7,16,10,23,25
ENSG00000228940,0,0,0,0,0
ENSG00000257900,0,1,0,0,1
PCK1,0,0,0,1,0
ENSG00000258122,2,1,15,6,4
ENSG00000258746,0,0,0,0,0
LRAT,16,130,21,52,38
CYP2A13,0,0,0,0,0
SRSF10P1,0,0,1,1,9
ANTXRL,2,0,3,0,1
PPP1R11P1,0,0,0,1,0
ZNF677,0,1,0,2,0
ENSG00000227475,0,0,0,0,0
SH3BP5L,5378,4773,5981,7279,6525
ENSG00000249518,0,0,0,0,1
ENSG00000236009,0,0,0,0,0
ENSG00000269993,0,0,0,1,0
POM121C,3197,3307,2929,3435,3075
FUT8,15355,18945,18654,34304,30612
ENSG00000248288,3,0,1,2,4
MMP3,5,0,7,2,1
ENSG00000230928,23,40,88,108,72
HTRA1,8804,4464,9616,8839,9762
ENSG00000231317,0,5,0,31,2
RAD54L2,6115,5257,6200,6474,6807
ATG7,2070,2486,2164,2273,2514
ENSG00000262512,0,0,0,0,0
ENSG00000276491,0,0,0,0,0
ENSG00000270541,0,0,0,0,0
ENSG00000269288,0,0,0,0,0
ENSG00000223367,0,0,0,0,0
DTNB,781,342,848,796,544
ENSG00000233561,0,0,0,0,0
ENSG00000276720,0,0,0,0,0
PLAC9,20,20,37,25,32
ENSG00000275122,0,0,0,0,0
ENSG00000232344,11,17,22,14,5
RAC1P5,0,1,0,0,1
BIN3,1210,1060,1497,1516,1570
ENSG00000242727,0,0,0,0,0
ENSG00000279298,0,0,0,0,0
ZNF765,1830,2278,2179,3379,3148
PPM1K,4030,2793,2957,3517,3715
ENSG00000227956,0,0,0,0,0
ITGB1BP2,19,17,33,54,41
FUS,3657,3866,3489,4372,4735
ENSG00000251216,1,0,0,0,0
NCR2,1,0,0,0,3
ENSG00000241370,129,84,165,247,187
LRRN2,2,19,7,25,3
ENSG00000260912,111,61,68,85,101
ENSG00000229301,0,0,0,0,0
C9orf172,1319,752,1615,900,1022
ENSG00000270798,0,0,0,1,0
ENSG00000236792,3,2,0,6,2
SPANXA2,0,7,0,0,1
ENSG00000277356,0,0,0,0,0
ARL10,194,114,198,383,353
PIF1,1201,1360,1672,1559,1515
PWRN1,0,0,0,0,0
ENSG00000233215,14,0,11,0,15
ENSG00000260077,302,132,379,145,237
MGAT4A,1928,517,1825,1417,2140
ENSG00000262587,11,22,17,33,27
TRAV25,0,0,0,0,0
TF,1,0,0,0,1
ENSG00000262446,0,0,0,0,0
ENSG00000269653,8,10,12,23,17
ENSG00000240219,1,4,0,6,2
TMCO5B,1,1,0,1,6
THSD4,3552,2329,5022,3555,4677
MRI1,1191,953,1360,1518,1295
ENSG00000232613,1,0,2,0,2
CA1,7,1,22,2,4
BOK,3310,2254,3528,3666,4188
GYPA,0,3,0,51,0
C11orf98,8,19,18,27,12
ENSG00000233783,13,22,20,17,16
OPTN,25474,16095,23938,18800,25362
ENSG00000267345,17,5,8,8,5
ENSG00000234805,18,21,33,18,10
CD1C,0,1,0,0,0
EFNB1,424,416,465,1198,797
ENSG00000279707,14,6,12,11,17
ENSG00000248373,37,34,43,9,13
MYO1B,20722,14544,20807,22055,25096
ENSG00000224570,1,0,1,1,0
CEBPZOS,3741,1844,3681,2938,3653
ENSG00000254165,13,18,23,46,24
ENSG00000276992,0,0,0,0,0
CILP,4,0,0,0,0
DOCK8,1,0,0,13,2
ENSG00000279476,23,79,32,87,44
ENSG00000225544,0,3,0,6,3
ENSG00000249988,0,1,0,3,3
ENSG00000230437,0,0,0,0,0
ENSG00000229587,13,18,10,23,22
ENSG00000251473,1,3,1,0,2
CTAGE9,0,0,0,0,0
ENSG00000258751,0,0,0,0,0
COPB2,22892,20894,25408,27694,30529
ENSG00000229321,9,10,1,23,8
ENSG00000272800,17,13,14,19,16
ENSG00000233330,61,17,28,13,32
ENSG00000227437,0,0,0,1,2
AKR1B10,38,58,49,101,112
LIN28AP1,0,1,0,0,0
IGLV2-11,0,0,0,0,0
MROH3P,0,0,0,0,0
ENSG00000259446,0,0,0,0,0
ENSG00000260625,20,1,9,8,15
ENSG00000231434,8,10,5,12,7
ENSG00000257634,0,0,0,0,1
ENSG00000224207,6,5,6,0,4
ENSG00000236968,0,0,0,0,0
YBX1P2,48,38,33,54,61
ZNF525,1267,1265,1727,1904,1871
ENSG00000237899,10,5,14,8,2
ENSG00000228432,0,0,0,1,0
ENSG00000266602,0,58,6,0,2
LINC00211,29,42,25,49,41
ENSG00000261200,0,0,0,0,0
ENSG00000223702,0,0,0,0,0
GNAI1,2496,2239,2511,3928,3357
OFD1P18Y,0,0,0,0,0
KRTAP10-8,0,0,0,0,0
ENSG00000281173,0,0,0,0,0
SLC20A2,3844,3446,3117,3773,3790
HERC1,6456,6600,7780,8406,7728
ENSG00000228604,2,1,3,2,0
ENSG00000266578,0,0,1,1,0
ENSG00000156968,0,0,0,0,1
TMEM204,11,10,12,16,7
ENSG00000253134,0,0,0,0,0
ENSG00000230113,0,0,0,0,0
ENSG00000276778,0,0,0,0,0
RPS15AP1,23,35,20,40,28
CSF2,202,718,108,301,639
IKBKAP,9452,8451,9938,12628,12045
ENSG00000233565,0,1,0,0,0
SEC14L1,11040,10641,11156,15629,13334
ENSG00000237365,0,0,0,0,0
ENSG00000280063,18,26,23,38,38
LRRCC1,1486,2106,2284,2344,2721
LAMTOR3P2,3,1,7,4,1
B4GALNT3,6,733,42,577,453
NDUFS5P4,0,0,0,0,0
ENSG00000126603,629,351,541,418,476
NOD1,799,655,793,659,890
DET1,479,470,752,572,542
ENSG00000278139,0,0,0,0,0
SLC31A1P1,1,1,3,1,0
PDAP1,20946,17937,19704,23397,22824
C2orf27AP2,0,0,0,0,0
NGLY1,4806,3885,5345,5529,5964
SLC39A11,465,1153,1309,1506,1647
ENSG00000225226,0,0,0,0,0
NOP2,5632,7665,5701,7601,7739
ENSG00000277600,0,0,0,0,0
PNRC2P1,6,6,3,0,4
COL19A1,3,6,6,0,2
ENSG00000236950,0,0,0,0,0
ENSG00000225824,0,0,0,0,0
ENSG00000213432,4,2,3,5,6
ENSG00000270055,283,170,300,306,373
ENSG00000235569,0,0,0,0,0
ENSG00000232324,11,16,30,41,11
ENSG00000241449,1,7,7,0,6
ZNF800,3650,4096,3271,5012,4761
UNC119B,2321,2012,2893,2763,2987
ENSG00000215302,118,72,155,109,152
ENSG00000232220,0,0,0,0,0
ENSG00000249901,0,0,0,0,0
RANBP2,26832,21941,27140,32348,32496
ENSG00000234398,0,0,0,0,0
ENSG00000253336,2,0,1,5,3
ENSG00000248807,0,0,0,0,0
ENSG00000233483,16,15,20,40,25
TNFRSF12A,14938,12357,12296,19250,15709
ENSG00000276688,0,0,0,0,0
ENSG00000228575,0,0,0,0,0
RPS16P5,18,17,8,16,14
HBA1,0,0,0,1,0
ZNF804A,98,909,72,162,256
ENSG00000233577,0,0,0,0,0
ENSG00000206412,0,0,0,0,0
ENSG00000236798,0,0,0,0,0
WNT10A,31,2,9,4,23
ENSG00000235652,30,49,35,39,47
ENSG00000258781,0,0,0,0,0
UQCRC2,8925,8278,10688,10774,11033
JADE2,12638,13358,13343,13432,13844
PCDHGA10,55,145,99,83,144
YWHAEP7,0,0,0,0,0
LRRTM1,0,0,0,0,0
SLC13A4,19,33,31,27,22
ZFYVE9P1,0,0,3,0,0
SLC35F6,6319,4340,5535,5053,5829
MAPK12,2559,1755,3447,3102,2520
ZNF75BP,0,0,0,1,0
ENSG00000257310,0,0,0,0,0
ENSG00000271475,0,0,0,0,0
ENSG00000272510,11,3,2,1,7
TMEM191A,77,25,90,61,49
ENSG00000254343,4,5,5,5,9
ENSG00000229739,6,9,3,7,6
ENSG00000280374,70,59,66,80,111
SOCS5P1,0,0,0,0,0
DNAJC19P5,26,15,24,22,22
NME2P1,12,16,19,14,15
ENSG00000277156,2,6,1,2,8
C9orf50,3,9,4,8,14
ENSG00000204368,0,0,0,0,0
ENSG00000278220,0,0,0,0,0
ENSG00000226383,1,2,2,2,0
PGAP1,1183,1321,1460,1114,1300
ENSG00000233903,36,14,46,16,24
KLHDC2,3062,2781,3761,3927,4441
PRSS3P3,0,0,0,0,0
MSI1,0,0,0,4,3
SPEF1,16,10,28,25,36
ENSG00000273489,10,20,14,31,15
ARHGAP32,8342,6762,9365,7939,9511
ENSG00000269483,2,9,3,7,9
ENSG00000261063,0,0,0,0,0
DTX4,16,10,29,63,42
ENSG00000250753,0,0,0,0,0
ENSG00000278009,37,44,50,96,70
SRP68P2,2,1,2,0,1
C10orf54,2068,914,2320,1440,2329
ASH1L-AS1,105,90,151,146,124
ENSG00000227077,6,9,4,2,6
KRT18P38,2,5,0,6,6
ZNF616,1393,1275,1475,1899,1991
EIF4E,8419,7314,7857,10192,11383
IGHMBP2,3179,2131,3292,3326,3327
ENSG00000232995,110,118,162,187,184
ENSG00000227355,0,0,0,0,0
TMEM185A,829,866,528,1219,1086
ENSG00000260086,19,14,25,12,7
OR7D1P,0,0,0,0,0
C19orf52,1961,1878,1810,2321,2142
DDX11L16,0,2,2,2,0
SCGN,0,0,0,0,0
ZNF629,4212,4473,4452,5591,5277
USP32P2,13,17,18,23,15
TRMT112,16126,11490,16834,13713,15258
C10orf76,4346,2553,2442,3458,3206
ENSG00000237833,0,1,0,0,0
OR13G1,0,0,0,0,0
ENSG00000236817,0,0,0,0,0
LINC00601,167,286,257,223,139
MAPK6,10214,10943,11562,14350,14698
IL9R,0,0,0,1,0
PCDHGB2,858,1451,1180,1363,1182
LINC01533,0,0,0,0,0
ENSG00000275539,0,0,0,0,0
ENSG00000237013,15,51,31,63,29
ENSG00000259007,0,0,0,0,0
ZNF17,784,874,869,1092,1057
ENSG00000251498,0,0,0,0,0
RPS26P2,0,0,1,0,0
ENSG00000269535,49,49,23,71,40
PSG7,65,58,29,341,31
ENSG00000225457,0,0,0,0,0
ENSG00000255875,1,5,8,9,5
HIGD1AP16,6,3,13,1,9
ENSG00000251543,0,0,0,1,0
HIVEP2,5589,3847,5177,5576,5279
ENSG00000251093,1,0,1,0,0
MRE11B,0,0,0,1,1
EEF1GP1,5,3,6,4,4
ADGRL1,1153,1971,1634,1988,3174
HMGN2P22,0,1,0,1,0
IGHV4-4,0,0,0,0,0
ENSG00000234269,0,0,0,0,0
ENSG00000227709,1,0,0,3,1
ENSG00000226071,0,0,0,0,0
ENSG00000255424,0,0,0,0,0
ENSG00000224096,0,0,0,0,0
PRDM2,2630,3620,2886,4716,3741
PSPH,4932,3598,4669,2608,4304
FAM133A,57,369,99,388,505
TRIM25,14957,15392,15705,18651,17284
EMC4,3987,4344,4217,5584,5550
KRAS,3266,5146,3243,4070,4866
IGHV1-14,87,0,110,0,19
ENSG00000229662,0,0,0,0,0
ENSG00000197468,0,0,0,0,0
ENSG00000246422,8,21,12,19,10
YWHAQP5,1,0,0,2,0
ENSG00000272153,36,40,41,58,51
ENSG00000233399,0,0,0,0,0
ENSG00000258280,0,0,0,0,0
TCEB3CL2,0,0,0,0,0
CYP4A43P,0,0,0,0,0
ENSG00000256569,0,0,0,0,0
RBM22P3,0,0,0,0,0
NPAS4,0,0,0,0,2
PPP1R26P3,0,0,0,0,0
PCDHGA1,85,153,178,188,197
LHFPL5,1,9,1,9,2
ADSL,10123,8336,10255,10733,10883
RHOT1,3722,3014,3702,4455,4474
ENSG00000275650,0,0,0,0,0
ENSG00000236579,0,0,0,0,0
IGHVII-31-1,0,0,0,0,0
IGHVII-33-1,0,0,0,0,0
ATP5J2,8608,7571,8127,10578,9902
ENSG00000273046,0,0,0,0,0
PLXNB1,987,717,1321,1067,921
PRPSAP2,2254,2571,2823,2983,3047
UBE2Q2P11,2,4,4,2,6
ENSG00000227420,0,0,0,0,0
PWAR1,0,0,0,0,0
ENSG00000234548,0,0,0,0,0
ENSG00000258172,0,0,2,0,2
ENSG00000271578,0,0,0,0,0
ENSG00000270035,0,0,0,0,0
SULT1A2,19,16,26,24,18
ENSG00000225360,0,0,0,0,0
ENSG00000206433,0,0,0,0,0
ENSG00000254242,0,3,0,0,0
ENSG00000228675,0,0,0,0,0
LINC00868,0,0,0,0,1
ENSG00000231802,0,3,1,1,2
LINC01257,0,0,0,0,0
ENSG00000276391,0,0,0,0,0
ENSG00000268823,0,0,0,0,0
ABCB6,213,196,319,275,263
S100A12,0,0,0,0,0
ENSG00000224217,0,2,1,0,0
ENSG00000225731,0,0,0,0,0
ENSG00000226716,0,0,0,0,0
KLHL24,2145,4471,3334,4704,4503
ACE2,3,1,7,2,7
LINC01233,0,0,0,0,0
FAM74A7,0,0,0,0,0
ENSG00000272732,1,2,5,7,0
ENSG00000240890,0,2,0,4,0
ENSG00000272619,0,0,0,0,0
LINC00898,0,0,0,0,1
RPS6P20,0,0,0,0,0
ENSG00000277272,0,0,0,0,0
LINC01398,1,3,2,0,1
CYCSP24,46,21,20,42,18
MTMR6,6077,5996,6432,8824,8276
CT47A3,0,0,0,0,0
ZFAND6,5641,6183,6739,7722,7712
ENSG00000249429,1,0,0,0,0
LINC01269,3,95,4,99,63
ENSG00000228399,2,5,4,8,2
ENSG00000272990,0,18,15,6,11
LSM3P5,0,0,0,0,0
MFNG,120,91,251,106,210
ENSG00000259604,1,0,1,4,5
TRAJ57,0,1,0,0,0
RPS20P2,1,1,1,4,1
ENSG00000279746,0,0,0,0,0
CAMTA1,1544,1660,1423,2438,2159
ENSG00000255458,57,34,51,63,30
KCNAB1-AS2,23,6,13,11,26
ENSG00000275467,0,0,1,0,1
TSEN15P2,12,12,8,8,4
ENSG00000274803,0,0,0,0,0
CPB1,0,0,0,0,0
HBBP1,0,0,0,0,4
ENSG00000251205,0,0,0,0,0
SLC25A6P3,0,2,1,1,0
ENSG00000280026,0,0,0,0,0
ENSG00000217512,13,8,1,11,11
PCDH12,37,63,43,65,54
ENSG00000276725,0,0,0,0,0
ENSG00000260082,0,0,0,1,0
ENSG00000251581,0,0,0,0,0
TLX1NB,0,0,0,0,0
ENSG00000273513,0,0,0,0,0
ST13P11,4,0,0,1,1
ENSG00000256196,1,8,12,13,4
ENSG00000236560,0,0,0,0,0
GOLGA2P9,0,0,0,0,0
TMEM116,2224,1601,2283,2659,2465
IGLJ5,0,0,0,0,0
IGLC5,0,0,0,0,0
LINC01500,0,0,0,0,0
DYNC1H1,100041,138751,94002,156351,122642
PIFO,29,21,23,132,37
ENSG00000254150,0,0,0,0,0
RPL7P41,0,0,0,0,1
PCDHGA12,16,41,34,20,34
HIGD2B,1,0,1,3,1
WFDC21P,15,7,10,11,8
CNOT4,3387,3039,3577,3899,3951
ENSG00000267373,5,1,1,0,7
ENSG00000267772,0,0,0,0,0
CPM,59,516,250,390,493
B4GALT4-AS1,1,3,5,1,2
