,13,16,15,18,17
LRRC10B,0,0,0,0,0
SLC37A2,79.7125,45.8971,43.7297,50.7262,45.1705
FAM20B,21.7839,23.3702,25.8622,26.4092,26.2259
RP11-177A2.5,0,0.227785,0,0,0.255118
PRDX2P4,0,0,0,0,0
FAM185A,1.08078,1.95386,2.20717,1.40077,1.32812
EPB41L4A-AS1,25.7743,26.7591,29.4128,23.1572,24.3907
ABHD17AP1,0,0,0,0.0419032,0
RP11-651L5.3,0,0.0455476,0.062117,0.123147,0.292588
CTC-459M5.1,0,0,0,0.163528,0
CTC-563A5.4,0,0,0,0,0
CKAP4,105.366,103.325,97.5756,129.316,127
RP11-526F3.1,0,0,0,0,0
PRDM6,0.143014,0.19321,0.157532,3.43122,1.88335
LINC01142,0,0,0,0,0
RP11-577H5.1,0.188009,0.192543,0.0548437,0.124393,0.339596
NBPF11,0.972076,1.01026,0.851439,1.03529,1.13074
WNT7B,7.01244,1.0144,1.85933,8.23252,7.23769
AC106786.1,0,0.165836,0.441758,0.252032,0.123627
RP3-344J20.1,0,0,0,0,0
NDUFS5P6,0,0,0,0,0
CITF22-92A6.2,0,0,0,0.0106252,0.0178976
CITF22-92A6.1,0.15316,0.0261911,0.0750433,0.436035,0.490405
LPAL2,1.73247,1.26662,2.53351,0.806892,0.870506
LINC00899,0.321859,0.51728,2.07911,0.675092,1.0729
TMEM218,6.47478,16.1739,14.0218,8.38681,7.14616
SIM1,0.0178834,0.00294467,0,0.00957175,0
NEFL,0,0,0,0,0
RAD51C,10.0991,22.7406,27.8862,9.74213,21.6774
RP1-121G13.2,0,0,0,0,0
CTD-2168K21.2,0,0,0,0,0
HAUS4P1,0,0,0.0257844,0,0
PFN1P4,0,0,0,0.0869571,0.195732
TFAMP1,0,0,0,0,0.0585983
RP6-109B7.4,0,0,0.102913,0,0.0365283
TOR3A,5.1683,11.3497,14.4953,7.41266,8.65282
AC074389.5,0,0,0,0,0
RP6-109B7.2,0.105303,0.161523,0.080378,0.0320267,0.0778525
ZNF692,14.3902,10.8402,10.37,25.5037,22.9018
PRR34-AS1,4.30921,25.9904,20.5603,10.1021,5.97132
MIRLET7BHG,0.26136,0.104918,0.148502,0.162768,0.319726
ELFN1,0,0,0,0,0.00725557
CTD-2119L1.1,0,0,0,0,0
AC074389.6,0,0,0,0,0
PRR34,0.0200175,0.0149265,0,0.0301067,0.00828181
RPL7AP56,0,0,0,0,0
ELFN1-AS1,0,0,0,0,0
RP6-109B7.5,0,0,0.134823,0.187831,0
AC074389.7,0,0,0,0,0
RP11-159D8.1,0,0,0,0,0
CTD-2347I17.1,0,0,0,0,0
LINC01030,0,0.0838705,0,0,0
LINC00534,0,0,0.149721,0,0
RP11-159D8.2,0,0,0,0,0
LRRC6P1,0,0,0,0,0
AB015752.3,0,0.111383,0,0,0.134437
RP11-63D14.1,0,0,0,0,0
RP11-277K23.1,0,0,0,0,0
KRT18P59,0.0300688,0.0208257,0.0167645,0,0.0813426
LINC01493,0,0,0,0,0
RP11-687M24.4,0,0,0,0,0
NAALADL1,0.0896492,0,0.242846,0.168321,0.0692664
PKNOX2-AS1,0,0,0,0,0
RP11-313M3.1,0,0,0,0,0
RP11-810F22.1,0,0,0,0,0
RP11-40H19.1,0,0,0,0,0
RP11-454H19.2,0,0,0,0,0
RP11-286N22.16,0,0,0,0,0
RP11-794G24.1,0.0167644,0.0273874,0.0190554,0,0
SYT7,0.0806609,0.0498744,0.167081,0.0349365,0.11135
SRRD,10.4678,18.2675,17.1538,11.882,10.7967
TCHP,5.09235,12.2318,19.9637,4.12155,6.85508
TFIP11,12.5176,13.1133,15.1045,12.0241,11.7067
PKNOX2,0.761673,0.23107,0.052121,0.0631614,0.0831829
SLC22A3,3.03946,2.86891,3.81337,1.71799,3.55765
CEP120,19.6093,11.7609,11.2595,10.6911,19.1732
RP11-384M20.1,0.365914,0.316149,0.315242,0.27837,0.735871
AC087163.3,0,0,0,0,0
AC008154.4,0,0,0,0,0
ATPAF2,7.04041,7.39937,8.74788,6.54354,7.1503
GIT2,23.4144,29.5771,30.5996,23.2621,28.2041
IGHMBP2,7.12681,10.3577,10.3496,6.99108,10.4221
RP11-687M24.8,0,0,0,0,0
RP11-687M24.7,0,0,0,0,0
SAC3D1,4.59583,9.18224,15.461,8.76806,9.682
KRT8P33,0.218782,0.127185,0.0756358,0.0914443,0.328834
SFXN1,51.6062,92.4959,84.9402,50.788,42.1581
AC087163.2,0,0.0670418,0.233516,0.0968271,0.192922
RP11-403D15.2,0,0,0,0,0
DRC3,0.496809,0.384916,1.01951,0.641261,0.406287
PREX2,0,0,0,0,0
AC004878.2,0,0,0,0,0
ENSG00000224733,0,0,0,0,0
NDUFA5,82.0898,68.6113,56.4964,66.8948,47.702
FEZ1,0,0,0.150175,0,0.150702
PHBP6,0,0,0,0,0
ENSG00000227945,0,0,0,0,0
AC004878.8,0,0,0,0,0
CH17-232I21.1,0,0,0,0,0
GTF2IP1,0,0,0,0,0
CTC-571O20.1,0,0,0,0,0
RP11-37N22.1,0,0,0,0.0611628,0
RP11-383J24.1,0.201684,0.192801,0,0.33469,0.292135
RP11-383J24.2,0,0,0,0,0
RP11-173P15.9,0,0.653696,0.57103,0.121455,0.392535
RP11-173P15.10,0,0.0892685,0,0.0987654,0.330516
ASCC3,11.1685,12.9535,14.7291,14.9809,14.6147
SLC35B4,8.30184,15.7966,11.8274,8.42978,10.3194
TMEM65,5.81177,6.73414,6.11461,10.6959,6.11036
RP11-403D15.1,0,0,0,0,0
AP000708.1,0,0,0,0,0
RP11-576I22.2,0.482608,1.08287,0.0997931,0.511076,1.50178
AC008154.5,0,0,0,0,0
RP11-173P15.5,3.5934,8.92398,5.26984,5.77331,2.89176
UNC119B,6.93735,9.34788,12.7778,8.0954,10.4885
RP11-38M8.1,0.149026,0,0,0.109595,0.0590037
GORAB,24.6133,21.7749,20.3091,17.9059,17.984
RP11-543D10.2,0,0,0,0,0
RP1-269M15.3,0,0,0,0,0
TRMT12,0.828464,1.4651,1.39171,1.83358,1.07885
HRH2,0,0,0.0136461,0,0
RNF139-AS1,0.273449,0.252527,0.193443,0.508049,0.534255
PRLH,0,0,0,0,0
CTC-359M8.1,0,0,0,0,0
POU4F3,0,0,0,0,0.0337281
CTD-2168K21.1,0,0,0,0,0
OSBPL8,40.514,37.4146,41.7641,41.4814,43.6877
CTC-359M8.3,0,0,0,0,0
RP11-429O2.1,0,0,0,0,0
RP11-449H3.3,2.00086,1.80231,3.39199,0.631501,1.62381
PKMP3,0,0.0445012,0,0.0968037,0.112098
RP11-545I10.2,0,0,0,0,0
RBM27,16.0128,15.7022,11.3547,11.1952,13.1448
XXyac-YX155B6.5,0,0,0,0,0
CORO1C,125.2,170.489,207.362,113.604,140.53
RP11-301M17.1,0,0,0,0,0
RP4-565E6.1,0,0,0.0721396,0,0
RP1-121G13.3,0.23842,0,0,0,0
RAB17,0.704445,0.348974,1.97137,1.7533,5.08809
RP11-301M17.2,0,0,0,0,0
PPIAP21,0,0,0,0,0
RP11-407P18.1,0,0,0,0,0
RP11-63C8.1,0,0,0,0,0
RP4-695O20.1,0,0.0138011,0,0.0572239,0.0158483
PPARA,8.04879,4.76917,4.21514,9.316,8.35161
LRRC4C,0,0,0,0,0
AC104667.3,0,0,0,0,0.227953
RP1-79C4.1,0,0,0,0,0
SPDYE13P,0,0,0,0,0
RP1-79C4.4,0.0169491,0,0,0.063867,0
RPL12P38,0,0,0,0,0
PRRX1,0.744812,0.176601,0.194618,5.36198,0.443889
GLRXP3,0,0,0,0,0
HMBOX1,7.11677,4.2851,3.86273,7.68831,7.89147
PMS2P10,0.877303,1.32524,0.780568,0.710598,0.644148
CTD-2113L7.1,0,0,0,0,0
RP11-390E23.3,0,0.0447331,0,0,0.0256978
ASB15,0,0,0,0,0.0568186
SPEF2,1.46923,3.0022,1.25053,1.3755,1.0327
RP11-769N21.2,0,0,0,0,0
CTD-2210A23.1,0,0,0,0,0
RPL29P19,0,0,0,0,0
CTD-2647L4.4,2.23508,1.1969,1.11577,1.26347,1.1501
RP11-513O13.1,0,0,0,0,0
HMBOX1-IT1,0,0,0,0,0
RP11-567J20.3,0,0,0,0,0
ACAD10,4.28254,4.27072,5.25675,3.78693,7.34685
RP11-837J7.4,0.914286,0.507197,7.82e-264,0.814728,0.492466
RP11-645N11.3,0,0,0,0,0
DOCK5,11.5349,14.4042,16.0537,14.4291,17.7183
NFE4,0.881739,0.670752,0.376264,0.233597,0.233733
AC026904.1,0,0,0,0,0
RP11-770E5.3,0,0,0,0,0
RP11-567J20.2,0,0,0,0,0
RP11-770E5.2,0,0,0,0,0
RP11-567J20.1,0,0,0,0,0
RP11-770E5.1,0,0,0.014125,0.0106098,0
FBXL13,3.12798,5.97734,3.40759,0.907259,0.827958
APPBP2,15.6141,15.3885,14.5998,12.7563,14.5793
HOXB-AS4,0,0,0,0,0
HOXB9,9.71876,9.28661,8.14043,16.6303,4.8601
RP11-15E18.5,0,0,0,0,0
RP11-15E18.1,0,0.0615409,0.0822154,0,0.0589131
HOXB8,0.266152,0.838385,0.333231,0.599478,0.192561
SPDYE14P,0,0,0,0,0
RP11-15E18.3,0,0,0,0,0
HOXB7,0.549232,0.644096,1.91838,0.608789,0.307833
ENSG00000273598,0,0,0,0,0
LINC01999,0,0,0,0,0
RPSAP66,0,0,0,0,0
LMOD2,0.0158521,0,0,0,0.0465657
RP11-345I18.4,0,0,0,0,0
SETP10,0,0,0,0,0
EIF4A1P11,0,0,0,0,0
RP11-345I18.1,0,0,0,0,0
SNHG5,338.525,378.499,378.618,406.549,288.787
ABL2,33.952,42.0142,38.4028,33.0947,27.7012
RP5-862K6.4,0,0,0,0,0
PPM1D,4.1186,6.71176,7.55874,4.27768,4.15795
EIF4EBP2P1,0,0,0,0,0
ALDH2,17.1353,22.9501,29.0059,31.5514,31.2493
CACNA1I,0,0,0,0,0
LRRC17,0,0.04295,0,0.0496414,0.28106
SKIL,5.95531,5.38157,4.25219,8.66144,8.56693
SPDYE15P,0,0,0,0,0
WASL,39.393,26.6467,18.5731,40.2169,22.0972
RP11-855O10.2,0,0,0,0,0
RP11-390E23.6,1.22296,1.93444,1.3327,1.19975,1.57979
RPLP0P2,0.556871,0.189556,0.495895,0.0997191,0.0699329
RPL31P40,0,0,0,0,0
RP11-162P23.2,0.942819,2.47648,2.29731,2.60235,3.58816
HYAL4,0.032755,0.311016,1.2607,0.0722686,0.304823
SRSF6,33.8121,76.8189,93.2005,48.6168,56.983
RP11-443N24.2,0,0,0,0,0
TDGP1,0,0.0242623,0,0,0.0866899
HYALP1,0,0,0,0,0
RP11-443N24.3,0,0,0,0,0
RP11-443N24.4,0,0,0,0,0
RP3-388N13.3,0,0,0.299889,0.228512,0.111487
MYL12AP1,0.155874,0.195731,0.132682,0.409544,0.339684
STT3A-AS1,0,0.119002,0.160754,0,0
ACRV1,0.182178,0.0580129,0.192492,0,0.0404408
C8orf34,0,0.0223353,0,0.0151675,0.00888833
RP3-388N13.5,0.0630474,0.147543,0.17132,0.02729,0.170141
PDP1,34.2404,46.0385,29.9587,85.8733,26.0428
TATDN1,23.8413,23.6517,18.5302,39.7318,19.0136
CHEK1,27.6678,50.7755,59.2022,31.9703,26.2041
AOX1,19.2898,26.0896,32.9764,17.8466,15.3479
POM121C,43.464,70.5979,49.3889,40.8315,27.0016
C8orf34-AS1,0,0,0,0,0
RPS15AP25,0,0,0,0,0
RP11-855O10.3,0,0,0,0,0
SPAM1,0,0,0,0,0
C1orf132,0.57688,0.0685771,0.11642,0.269585,0.497049
PMS2P2,0.035485,0.346705,0.140215,0.24144,0.184996
CDPF1,1.77159,1.81543,1.87291,2.4744,2.23883
RP4-630C24.1,0,0,0,0,0
STAG3L1,0.020599,0.062156,0.703741,0.0209501,0.0386278
RP4-630C24.3,0,0,0,0,0
COPS6,103.795,112.623,89.7771,123.788,76.5618
AC006014.7,0.112073,1.6e-107,0.131066,0.0783448,1.5e-95
TRIM73,0,0,0.122763,0.0944219,0.0613972
CTB-1H10.1,0,0,0,0,0
AC006014.8,0,0,0,1.06e-68,0
NSUN5P1,5.3285,4.56899,5.37011,6.06087,4.82115
SSH1,29.2074,20.4458,24.0235,31.2003,22.5764
EPB41L4A-AS2,0.02631,0.0503309,0.079369,0.11551,0.0628558
EFCAB1,0,0,0,0,0
HMGB3P16,0,0,0,0,0
RP11-159K7.1,0,0,0,0,0
AC096574.5,0,0,0,0,0
MROH9,0,0,0,0,0
MAD1L1,21.046,18.4334,21.3666,23.4467,26.2257
STT3A,217.645,429.021,323.476,223.238,181.332
RPL9P28,0,0,0,0,0
LINC02200,0,0,0,0,0
RP11-357H14.17,0,0,0,0,0
CTD-2377D24.2,0,0,0,0,0
RP5-1092L12.2,0,0,0.0188396,0,0
LINC02086,0,0.0202344,0,0,0
RP11-423G4.10,0,0.0497574,0,0,0
CTA-445C9.14,0.861005,0.813042,0.502766,0.509617,1.88248
RP11-423G4.8,1.14e-136,1.92e-184,4.11e-113,0,9.32e-36
RP11-22C8.1,0,0.0859089,0,0,0
COX6B1P2,0,0,0,0,0
RP11-124G5.2,0,0,0,0,0
RP11-124G5.1,0,0,0,0,0
RP11-124G5.3,0,0,0,0,0
PRAC1,0,0,0,0,0
MTSS1,2.56022,0.60574,0.747301,3.45224,1.14518
FMO3,0.170044,0.928077,1.77157,3.7777,0.171107
SNAI2,5.31522,22.5881,29.6948,7.6733,7.99131
PRAC2,0.110139,0,0,0.0449629,0
SEMA3C,53.7091,53.194,30.0503,52.8712,55.8929
GNRH1,4.15159,1.79451,0.738561,4.15436,2.40382
AC110781.3,0,0,0.00970479,0,0.00472368
LINC01731,0,0,0,0,0
RP11-495P10.9,0,0.391877,0,0,0
EI24,42.2288,97.8237,95.7166,43.1215,47.5541
HMGB1P10,0.103586,0.0790079,0.111207,0,0.0868881
TPST2,9.19241,10.5862,13.7317,11.156,9.21531
RP11-480I12.2,0,0.983385,0,0,0
SLC25A39P1,0,0.023412,0,0.0228206,0.10478
LINC01499,0,0,0,0,0
RP11-375D13.1,0,0,0,0,0
KDM5B,27.0757,18.1527,15.7829,27.1663,22.2947
RP11-87N3.6,1.95706,0,1.51276,0.651168,0
SMURF2,112.792,130.505,99.7105,138.447,104.844
RASSF8-AS1,0.542201,1.31502,1.66948,0.528292,0.486982
RASSF8,17.911,9.783,10.3227,13.8352,12.5225
RP11-158K1.3,0.485636,0.300481,0.35539,0.540466,0.413021
RNF139,9.71756,9.77311,9.66538,24.6215,8.03199
CEP95,39.3126,27.0829,30.2226,34.4466,32.2931
NDUFB9,32.2476,52.4318,61.2011,85.8524,35.6513
HOXB13,0,0,0,0,0
CTD-2377D24.4,0,0,0,0,0
RP11-532M24.1,0.402873,0.209076,0,0.798801,0.129427
RP11-469J4.3,0,0,0,0,0
C8orf22,0,0,0,0,0
RP11-1B20.1,0,0,0,0,0
RP5-1087E8.3,2.33e-192,0.248977,7.37e-166,0.511133,6.83e-211
RP11-211A18.2,0,0,0,0,0
RP11-211A18.1,0,0,0,0,0
ACADS,0.763395,0.615507,1.84542,1.37635,1.67351
RP11-39H3.2,0,0,0,0,0
DDX5,255.121,307.357,316.912,222.356,257.933
CDC42BPA,28.4345,24.8709,38.3605,23.6761,37.1039
MYRF,6.49603,1.62128,6.43646,8.3201,4.42372
RP11-495P10.10,0,0.0365192,0.0490365,0.0390723,0.021514
LRRFIP1,54.0862,62.8142,55.2714,58.5294,49.0005
RP11-495P10.3,0,0,0,0,0.0186422
LINC01138,1.00663,1.55221,0.821509,0.978656,1.06262
RP6-74O6.6,0.257889,0,0.131126,0.0878117,0.109393
CH17-172B3.1,0.145751,0.0896351,0,0.120757,0.225926
RP11-495P10.4,0,0,0,0,0
RP11-495P10.5,0,0,2.33e-08,0,0
PPIAL4G,0,0,0,0,0
RP11-495P10.1,0.0499823,0.056585,0.157417,0.0705452,0.0945665
PATE1,0,0,0,0,0
PATE2,0,0,0,0,0
PATE3,0,0,0,0,0
PATE4,0,0,0,0,0
RP11-373E16.4,0.646016,0,0,0,1.53815
FADS2,189.621,275.71,289.536,229.817,210.926
RP11-373E16.1,0,0,0,0,0
KRT8P13,0.0375543,0,0,0,0
RP11-373E16.3,0,0,0,0,0
CLDN11,0,0.14249,0.0897565,0.0743068,0.113769
RP11-680F20.10,0,0,0,0,0
SLC7A14,0,0,0,0,0
PUS3,9.24825,6.94907,6.98501,7.70497,5.46869
RBM44,0.465492,0.135453,0.0685855,0.515119,0.310345
HYLS1,14.7567,29.0567,39.5029,18.2761,18.2458
RANP2,0,0,0,0,0
AC006004.1,0,0,0,0,0
CPLX2,0,0,0,0,0
ENSG00000174469,0,0,0,0.071219,0
RP11-395I14.2,0.831847,0.610567,0.850628,1.45977,1.07446
RP11-680F20.4,0,0,0,0,0
RP11-680F20.9,0,0,0,0,0
FADS1,128.297,138.492,147.865,159.846,149.741
DDX25,0.00451711,0.0729166,0.0517408,0.0790749,0.00363547
DUTP3,0,0,0,0,0
RP4-777G9.1,0,0,0,0,0
AC005518.2,0,0,0,0,0
RP11-39H3.1,0,0,0,0,0
AKR1B1,137.438,179.474,149.546,127.725,127.687
RP11-757G1.5,0.147037,0.114067,0.24257,0.348833,0.628659
MRGPRD,0,0,0,0,0
RP11-173P15.7,0,0.0650766,0.171051,0,0
RP11-554A11.4,0,0,0,0,0
MRGPRF-AS1,0,0,0,0,0
RP11-554A11.5,0,0,0,0,0
MRGPRF,0,0.0247685,0.0348678,0,0.0234464
RP11-91H12.1,0,0,0,0,0
CTD-3199J23.6,2.46992,4.22598,3.91134,3.09752,5.37823
NBR1,79.5321,59.2724,50.654,86.7854,79.2458
CTC-487M23.8,0.299265,0.651611,0.342355,0.849807,0.646629
CTC-554D6.1,2.78e-159,2.44e-148,3.9e-78,3.31e-96,9.95e-121
CTC-487M23.6,0.275038,0.260305,0.178438,0.101329,0.183154
OR1X1P,0,0,0,0,0
RP11-91H12.3,0,0,0,0,0
RP11-91H12.4,0,0,0,0,0.0504724
RP1-138B7.4,0,0,0.876014,0.307869,0.184131
APC,7.04212,9.66043,9.1936,6.44481,7.27371
THOC3,7.87432,12.2522,15.3924,6.14025,12.9225
SGK2,0.455463,0.179807,0.110868,0.716756,1.11794
FEN1,19.5949,61.6132,80.1185,31.6979,42.9863
TAF6,31.5404,49.3041,47.513,47.1844,35.7518
TMEM258,73.9346,93.0588,85.4234,93.6649,85.2379
CDON,2.45191,7.36305,8.83976,6.90401,8.54512
RP11-242D8.2,0,0,0,0,0
RP11-242D8.1,0.8184,0.89209,0.453743,1.21287,0.965935
NBR2,0.748223,1.61237,1.79269,1.82693,2.05878
RPL21P4,0,0,0,0,0
RP11-242D8.3,1.89844,1.19238,0,7.08637,2.66197
KB-1980E6.2,0,0,0,0,0
DAGLA,1.48177,0.727818,1.45063,1.52447,1.25119
HSPE1P14,0,0,0,0,0
PSMA2P2,0,0,0,0,0
BRCA1,5.00754,10.2772,11.7615,5.14518,8.27958
ZRSR1,0.813265,0.00153197,0.455626,7.22e-10,3.19e-29
CTC-487M23.5,0.413838,0.900402,2.04164,0.780285,1.16843
DKFZP434K028,0.0953528,5.23e-121,1.67e-103,0.053555,0.0502062
SRP19,85.6705,100.969,96.904,57.8075,71.3546
NAP1L1P1,0.168436,0.0635217,0.0874373,0.0730028,0.121021
RP11-673E11.2,0,0,0,0,0
RP11-50B3.2,0,0.0653123,0,0,0
RP11-50B3.1,0,0,0,0,0
CCDC47,49.9061,90.3085,81.8887,43.8877,47.3415
CD34,0.477805,0.681425,1.65975,0.57315,0.313787
CTC-487M23.7,0.645698,0,0.240183,0,0
REEP5,64.6553,79.6021,95.5909,60.7458,97.198
GABRA1,0,0.00695304,0,0,0
EEF1DP7,0,0,0,0,0
PKDREJ,0.0262366,0.0458204,0.0359909,0.0403138,0.0686308
CBX3P3,0,0,0,0,0
PACS1,24.4982,41.9161,34.5681,30.9298,28.593
XBP1P1,0,0,0,0,0.0521724
MAP3K3,13.9025,15.7259,19.6536,16.8972,14.4202
MBLAC1,0.175783,0.205371,0.195369,0.265966,0.12686
RP11-33E24.3,0,0,0,0,0
RP11-167N24.5,0,0,0,0,0
SMIM11P1,0,0,0,0,0
RP11-167N24.3,0,0,0,0,0
CNPY4,2.29223,4.21728,5.96011,3.13378,3.75227
FMO6P,0,0,0,0,0
RP1-138B7.5,0.237482,0.0165369,7.58e-84,0.160237,9.64e-24
RP1-138B7.6,1.63e-51,1.05e-29,1.38e-214,0.0807923,0.0658094
RP11-207F8.1,0,0,0,0,0
MCM7,69.8406,111.137,98.8678,85.1879,54.5802
L3MBTL1,1.13087,3.86253,3.46831,1.69693,5.02948
TTC38,14.328,16.5594,22.1354,14.6566,16.1875
RPS12P15,0,0,0,0,0
KB-1980E6.3,0,0,0,0,0
RP11-382D8.5,0,0,0,0.0191608,0
ODF1,0,0,0,0,0
RP11-506M12.1,0.985084,1.23422,0.711917,1.8447,1.44093
AKR1B10,0.544914,0.354404,0.359561,0.159567,1.77536
AP4M1,8.40376,9.71945,13.2925,8.03935,6.42512
FAM118B,9.5524,18.6622,19.1886,9.56546,8.97422
RP11-51F16.8,0.701329,1.89e-26,8.16e-05,0.00121324,0.359455
RP11-51F16.1,0.0282664,0.0606066,0.0185734,0,0
POU5F1P2,0,0,0,0,0
RPL22L1,39.8711,74.0263,101.25,60.7526,52.6534
TCERG1,79.8014,70.008,58.0165,53.2787,58.147
DDX42,51.9942,73.5266,77.9518,54.5556,73.6113
SRPRA,107.036,95.8969,84.0041,101.565,53.845
LIMD2,1.2279,2.66498,3.84718,4.91665,3.40531
RP11-490G8.1,0.152037,0.105078,0,0,0.119616
B3GALNT2,11.1169,14.4589,14.9172,11.3033,15.7712
RP11-865I6.2,0,0,0,0,0
FOXRED1,8.0212,12.6715,18.9495,11.9616,13.6263
LINC01592,0,0,0,0,0
GS1-44D20.1,0.976411,0.79272,1.50865,1.35434,1.43286
RP11-21C17.1,0,0,0,0,0
GTSE1-AS1,0.0354146,0.0391322,0,0.640308,0.231342
RPS21P1,0,0,0,0,0
RP11-744J10.2,0,0,0,0,0
LINC01603,0,0,0,0,0
RP11-666F17.1,0,0,0,0,0.048199
BHLHE41,44.8465,6.78687,10.5627,21.9186,10.2111
TBCE,31.9548,45.4046,52.9885,30.8386,40.2228
RP11-666F17.2,0,0,0,0,0
ITPR2,3.57398,4.03582,2.99154,2.0828,4.49856
RPL34P18,0.19883,0.164603,0,0,0.842932
CTC-788C1.2,0,0,0,0,0
KB-1184D12.1,0,0.039917,0,0,0
STRADA,7.7038,9.63739,12.0598,12.8464,15.6228
RP1-172B20.6,0,0,0,0,0
UQCRFS1P1,0.0336538,0,0,0.0335825,0.0325108
PLXNA2,1.49579,2.39178,2.28092,2.17283,3.21043
RP11-50B3.4,0,0.217588,0.57727,0,0.243425
ENTHD1,0,0,0,0,0
CDCA5,27.5576,46.8449,53.5157,32.6925,31.0464
RPUSD4,6.11028,15.0422,18.6385,8.92022,10.0435
RP11-10H3.1,0,0,0,0,0
RFPL4AP7,0,0,0,0,0
RP11-283G6.4,0,0,0,0,0
RP11-513G19.1,0,0,0,0,0
RP11-283G6.6,0,0,0,0,0
RP11-283G6.5,0.327268,0.0689009,3.08e-16,1.99e-10,1.03474
RP11-612B6.2,0,0,0,2.09e-151,8.09e-52
RP11-612B6.1,0,0,0,0,0
RPL35AP26,0,0,0,0,0.637855
SSPN,2.6763,0.592649,0.896605,2.73838,3.56371
KLF10,37.8783,24.8168,21.0975,30.4541,32.1598
RP5-921G16.2,0,0,0,0,0
RP11-264K23.1,0,0,0,0,0
RP5-921G16.1,0,0,0,0,0
TMEM229A,0,0,0,0,0
RP11-283G6.3,2.00512,0.183864,0.342993,1.73421,0.782113
SSU72P8,0,0,0,0,0
RP5-1106E3.1,0,0,0,0,0
AKR1B15,0.0175799,0.0141349,0,0.0149538,0.029198
TIRAP,3.5567,5.28222,5.99367,2.82952,2.97156
RP11-826N14.1,0,0,0,0,0
KB-1247B1.1,0,0,0,0,0
CDH17,0,0.0571315,0.077741,0.0091905,0.0649859
ARMC10,23.5535,27.1154,19.8752,22.3981,16.527
RP11-712L6.7,0.356315,0.959752,0.639352,0.474642,1.40327
DCPS,11.3413,16.1707,25.718,10.3384,9.92123
ST3GAL4-AS1,1.54414,1.31955,1.48744,0.9753,1.52324
RP11-712L6.5,1.98e-44,2.03864,2.28082,0.225982,1.57e-22
CRYZP1,0.534742,0.346607,0.239714,0.308462,0.309285
ENSG00000161048,4.89914,6.22799,5.69668,4.37671,4.28398
RP11-401L13.4,0.198912,0.0689041,0.189283,0.071136,0.156313
RP5-907C10.3,0.10171,0.0675489,0,0.309342,0.087165
GPR37,0.591083,0.454638,0.567296,2.64398,1.56227
C7orf77,0,0,0,0,0
RP11-375D13.4,0,0,0,0,0
RP11-375D13.3,0,0,0,0,0
RP11-148I19.1,0,0,0,0,0
METAP2,114.189,133.584,151.666,113.312,132.42
CTD-2572N17.1,0,0,0,0,0
CTD-2537L20.1,0,0,0,0,0
RP11-111A24.1,0,0,0,0,0
RP11-111A24.2,0,0,0,0,0
RP4-539M6.22,0,0,0,0,0
HMGB3P17,0,0,0,0,0
FAM153B,0,0,0,0,0
RP4-539M6.18,0,0,0,0,0
HNRNPKP3,0,0,0,0,0
CTD-2169H9.1,0,0,0,0,0
RP3-467N11.1,0.048611,0.084985,0.578606,0.0551663,0.289863
RP3-467N11.2,0,0.044423,0.0576028,0,0.0467966
GTSE1,18.8427,18.2702,25.9484,17.5542,19.2595
RP11-826N14.2,0,0,0,0,0
GPR151,0,0,0,0,0
RP11-844P9.1,0,0,0,0,0
BPGM,12.5397,15.6356,9.61311,12.716,8.90191
NBPF14,1.5461,1.662,1.75002,1.49197,1.77885
AC009276.4,0,0,0,0,0
TUBB3P2,0,0,0,0,0
ADI1P2,0,0,0,0,0
KB-1732A1.1,0.470192,0.39456,1.17179,0.283841,0.567535
RP11-755F10.1,6.77106,5.74449,3.63313,4.25651,6.01888
RP11-712L6.8,0,0,0,0,0
KIRREL3-AS3,0,0,0,0,0
RP11-115C10.1,0,0,2.03066,0,0
KIRREL3,0,0.165984,1.63033,0,0.274141
CTB-99A3.1,0,0,0,0,0
ADAM1A,8e-183,2.04e-193,0,0,0
MAPKAPK5-AS1,28.9733,21.0725,26.9077,39.6419,31.7254
PPP2R2B,0.014339,0,0.0949146,0,0.0127947
RPS2P41,0,0.05053,0,0,0.0569545
RP11-688I9.5,0,0,0,0,0
RP11-688I9.4,0,0,0,0,0
KIRREL3-AS1,0,0,0,0,0
TMEM262,0.739128,0.310625,0.36178,0.917924,0.86716
KIRREL3-AS2,0,0,0,0,0
MAPKAPK5,22.535,27.2466,27.497,29.1224,30.2343
VPS51,18.8676,13.2766,14.4641,18.6788,12.6873
ST3GAL4,10.2553,25.0461,28.9094,11.7326,12.1493
AC005237.2,0,0,0,0,0
PASK,0.958437,2.82281,3.01763,2.76258,3.38295
MTCYBP14,0,0,0,0,0
MTND6P14,0,0,0,0,0
MTND5P19,0,0,0,0,0
MTND4LP21,0,0,0,0,0
MTND4P10,0,0,0,0,0
MTND3P8,0,0,0,0,0
PPP2R2B-IT1,0,0,0,0,0
KRT8P48,0,0,0,0,0
TM7SF2,4.7949,3.70013,7.31662,9.71994,7.79596
RPL23AP95,0,0,0,0,0
RP11-401L13.7,0,0,0,0,0
S100A11P1,0,0,0,0,0
DPY19L2P2,0.464061,1.69465,1.51359,0.328452,0.599034
RP11-2P2.1,0,0,0,0,0
LINC01735,0,0,0,0,0
BZW1,331.106,380.294,293.538,308.906,316.183
PPP1R7,36.0193,49.9058,50.8943,42.2139,65.1663
RP11-867G23.1,0,0.19469,0,0.0716966,0
RP11-867G23.2,0,0,0,0,0
